tcga_cancer	gene_name	Oncogene..o..or.Tumour.Supp.t.	Transcript_id	mean	median	std	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_PROTEIN_SECRETION	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_MTORC1_SIGNALING	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_MYC_TARGETS_V1	HALLMARK_ANGIOGENESIS	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_PEROXISOME	HALLMARK_HYPOXIA	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_COAGULATION	HALLMARK_APICAL_SURFACE	HALLMARK_COMPLEMENT	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_APOPTOSIS	HALLMARK_GLYCOLYSIS	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_SPERMATOGENESIS	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_UV_RESPONSE_DN	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_E2F_TARGETS	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UV_RESPONSE_UP	HALLMARK_ADIPOGENESIS	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_G2M_CHECKPOINT	HALLMARK_NOTCH_SIGNALING	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_P53_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_HEME_METABOLISM	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_MYOGENESIS	HALLMARK_APICAL_JUNCTION	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_DNA_REPAIR	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_MYC_TARGETS_V2	HALLMARK_MITOTIC_SPINDLE
STAD	 FENDRR	t	ENST00000593604.1	0.485632984254646	0.179336914139226	0.913988084223407	3.20849191200604	3.47894027322316	1.85008890614862	1.1806781805065	1.08390115596488	-1.66701771946911	-0.709245303621132	-0.923811890618053	1.22117325101528	0.740307353593994	0.503309558685358	-1.26392381525701	-0.901391547193752	-2.52783657488717	-1.28374297057131	1.1550181853082	-1.2898879214474	-0.76809615017005	1.47637038210275	-1.01139993083553	0.859312066074658	-1.75766341917324	1.06693614928552	2.36534302813665	-1.3713139837722	0.880764580733882	-2.11141711764286	0.916925876273042	1.42607594242266	0.790700730825366	1.16115214885888	-0.839306042156865	0.69070234077278	-2.05770021476177	-1.93830190014042	-2.17828010743517	-0.700698208395262	-1.05558658914324	2.26939717001253	-1.34784890720995	1.37835540138349	1.17640038320387	0.391321153721947	-0.570237724549322	-1.69219176498388	-3.70918635984172	-0.690647662065375	-3.25324263167433	-2.66438495505722	-3.28980980020593
SARC	 FOXC2-AS1	o	ENST00000563280.1	0.217829326657812	0.0754076176704217	0.399331021678623	-1.28993270796254	1.18745527903218	-0.882337837662919	-0.554335165499143	-0.788157901931672	-1.25093857289401	-1.23144292000504	-0.684398180321291	-0.773177956379927	0.945458959422498	-0.87512923161108	2.64317279879223	-1.9372919568083	-1.33331028132269	1.10480523431789	0.985530801577116	-0.941506189543363	1.30204998028332	1.15650706210915	1.43654015691266	1.83652304554095	0.709316444436246	1.25652321616978	0.618546102937327	-1.23072577446207	0.949622599940018	-1.37004331591233	-0.459095188492098	1.78869837893665	0.516460964481766	-1.33896549451188	1.34211600099772	0.75985783504049	0.824868621692074	-0.630297565149414	-2.71182374418456	1.32978921899201	1.2189788146216	-1.96699444562758	-0.757634716037256	-0.674762173220325	2.42380407276489	-1.17113896430477	-1.70928024851878	0.863452501967616	-1.56723736200408	2.38935110295401	-0.502681494361806	0.528981012081439	0.976246738391329
BRCA	 FOXCUT	o	ENST00000628509.1	0.000356071762883221	0	0.0038551611639849	-2.13134411619853	0.869324447561696	-1.94591357603749	-2.64225972981329	-0.896527805844659	0.905476369404801	1.1430196888324	-1.23187956716035	0.646649845727682	1.60383827374553	-1.53841794260009	-1.06743573083968	-1.00183782893232	-1.1336790361989	0.78113320474702	-2.4063984513428	0.747793946570902	0.727019075073997	0.718805751412979	0.512054201567939	0.704779822451492	-1.36658937879668	-1.11802167524493	1.18751463077263	-1.81203222317552	-1.22073232041914	1.04742813876451	0.879977502514703	-0.880213109960136	0.859350436890918	-1.14199010717182	1.07121819485479	0.760916290043702	1.49610745404557	-0.882740757882717	0.905307978724216	0.901550810487159	-1.14412445017287	0.828621324585198	-1.02243771597779	-0.849099268893087	-1.50185483753816	1.14652918510821	-1.88427238117609	-1.54951732518743	-1.45091076733789	-1.09475315166162	1.23490086793162	-1.18968682986291	-2.01831429438479
COAD	 FTX	ot	ENST00000602812.5	0.274273049564695	0	0.862907390154284	1.69729882960737	1.40346371370657	1.44637572182081	-0.665800643796642	1.62056719159662	0.847893147635173	1.11856313753937	1.03187435535606	0.784140110030359	0.977399606805414	0.8388007578941	-0.744414162652653	1.06802815706993	1.76278069173697	1.10922130937072	1.12219562156517	1.24917960362095	-1.68725323632373	0.962854843962673	-0.869532072188435	1.12343863506492	1.52883584512459	1.51334814221877	-1.05703589839533	1.01643768311445	-2.70222139782512	0.578024801800179	-1.18950055475605	-1.15866652324511	1.28648352804206	1.115346064945	1.36740744188567	0.974230253954834	-1.64542635922194	0.945745021459664	0.820299304922373	-1.32777168047823	-1.93851263636786	-2.35560627066802	-1.59434193498044	1.02412646041237	-2.04538882163685	-1.39334272516328	-1.99236410259693	-3.07800881844484	-1.37445707240835	-1.56614575761788	-2.76138866238245	-2.80305473188729	-2.59747799151707
COAD	 GAPLINC	o	ENST00000581442.5	0.130466576695146	0	0.227499203581279	1.10134576377773	-1.74587843687029	1.15295794395626	2.53461272576182	-1.96909048785507	-2.13803475707419	-1.42559096944638	1.64995357023856	2.04257403434424	1.55272024740699	2.0694722935608	0.792517852041333	1.17861482098128	1.35664158573367	1.4907002283098	1.84514215634995	-1.51155512269549	0.69517669541916	1.24780287301185	-1.01066174266937	-1.62653946302232	-0.815129452032697	-1.74406603359397	2.58220029172719	-1.15388330853567	1.23499008032509	2.53284922264809	0.871759570518183	1.63456288459642	1.57653669038149	-1.33318799698104	-1.94090081959911	-1.29128278342109	0.719037060647761	1.10695230637492	2.02695670149284	1.25675409891595	1.35194798523801	2.18662075880959	0.893766018332466	-0.978081527550979	1.53245810730026	1.33597019275028	0.857118416594117	2.2164965101132	1.5858110628816	1.82100708086696	2.83478738208457	1.61679916269149	2.47848589496842
BRCA	 GAS5	t	ENST00000450589.5	18.9160141515438	13.5272579143559	22.6209168294256	2.88839680663614	1.42680479275009	2.50115608873646	-2.05355385610209	1.47573842868623	2.99978585436813	3.44978893357602	1.92691326553829	-1.10271575207072	1.10089335206185	1.20976248647301	-1.64855012701023	0.835422965484833	1.65563635732823	0.771244705246063	-1.68459993476332	0.867082406478085	-0.989586127330136	-1.24587072030136	-1.13039340452817	-1.46823026873028	1.01171321811583	1.63207053520913	-1.51404415915549	1.83519006982543	-1.51306845866469	-0.874481001935218	-1.08799980763268	0.774880587889743	-1.71757108173903	-0.720428291876314	0.685411378138858	-1.10321348122425	-2.00534383017184	-1.53487011540236	-1.46927885961917	0.846402547699515	1.04872726993621	-1.53138866868451	-0.867434760130704	-1.00416992114505	-0.778524071665867	-1.53045002852657	-1.60058825305125	-1.59472374846835	-1.68833931534466	-1.64215632969254	-1.23340559395932	0.968246539327727	-1.45211347079586
COAD	 GHET1	o	ENST00000627071.1	0.0690310524167944	0.0679369003466204	0.0515883624228749	-1.88001106633882	-2.0070111393938	-1.34264575850277	-1.66112797222677	-1.51367086951353	-1.54651132905704	-1.43006296906904	-1.30931643667304	-1.74501924737543	-1.076211890369	-1.61284453692932	-1.06510942839748	-0.726068707381677	-1.01141722654393	-1.16895333127432	-1.14007497401186	-0.992702538267963	-0.756265020943812	-1.10815435334636	1.20152963774728	-0.721090633350554	-1.0843502612067	-0.817141159246616	-1.48454886190213	-0.999981548356089	-0.691800885163694	-1.44411173178859	1.39007948132288	0.900625192031048	-1.21189311494898	-0.727175365955918	-0.607892995556282	0.737727386468288	1.54327170898128	-0.793802906137537	-1.29762040890697	1.24266648435232	2.19139428528924	1.66724912363721	1.8680509736342	1.60909287834497	2.30286980686809	0.966378468562867	1.72358336854607	1.46566099968614	1.89817033203388	1.62186719518462	2.06621346689583	1.73868948936631	3.28159712728106
OV	 H19	ot	ENST00000414790.5	100.808588425035	15.1834317201762	193.331284782298	-3.29544917574062	-1.32061002056961	-1.58456547821579	-0.980996499273121	-1.33575953676842	-1.00466771354924	-0.81798633216885	-2.63874466751513	0.910205460177269	1.57739134854296	1.33378182236878	1.13246519920901	-1.29623074636635	0.849906739355702	0.852412800416142	1.59581848354009	1.50523918648288	1.07152065380303	1.66005144872205	1.31603697802952	0.671217052077679	-2.59665128538391	0.824107170805176	-1.46640846610052	2.11145937154337	1.4801022951224	1.73811863264022	-1.83140986108417	2.03508297874916	1.92378163915268	-2.41840424078325	1.88676048017366	-1.4358945816919	0.825392667156845	1.37547885625374	1.2108406693587	0.890204234915179	1.7239059758551	-0.998822328392449	1.4747205715641	1.13474665017059	1.90462261621359	1.88382457576395	2.11112392833536	-1.49857326279724	1.89245435561723	1.86207002018483	1.8458706911575	1.45058774827426	1.35798598233871
LUAD	 HNF1A-AS1	o	ENST00000535301.1	0.10307327447279	0	0.203562747850178	-1.74066051830396	-1.61416567198567	1.25429011029183	-1.80895933661676	-1.67584171341051	-1.9720785685412	-2.03235924024885	-1.01441127506066	0.918228782395901	1.5231520385783	-2.19309795598612	-1.15368116421551	-2.55672315089572	-1.947240153984	-1.21334752523977	-1.52174009506617	0.812089862028143	-1.40204998541228	-1.91647247665471	-1.0782204033109	-1.10531775192068	1.26053748208391	-0.859629120337002	-0.805539661747012	-1.2370286440382	-1.89171760609996	-2.29822191411473	-1.43241080739817	-1.17569596572225	0.960228251319852	0.964092138240902	1.28002409805495	-1.22462448341837	-0.940317607919477	1.33235252108251	1.44791596622892	1.15341391612145	-1.85467341312005	1.61013489791154	-1.23660187782002	1.96360280388422	0.891445731550169	-1.67171070768533	-2.19673530766765	-1.82931904189999	-2.92616864257367	-1.29528924541911	-1.43852351754955	-3.02884210890331	-3.29376786128524
CESC	 HOTAIR	o	ENST00000425595.5	0.0173780964403159	0	0.141029628890158	1.47051628250263	1.11755224333649	0.904260391803963	0.917793567796726	0.975080702421488	0.930428478916509	1.22370245020844	0.622249454471732	0.86795228756608	1.16827172423357	0.84919715745166	1.30314127297254	0.869818015689791	0.744283070148097	1.15449015075489	0.960083918309114	1.31066039271651	1.0182161032574	1.29557692361025	0.859127952458285	1.31543906549973	1.64829974361704	0.956582170456055	1.33131451964224	1.04365549526682	1.18433910698892	1.07497227483129	1.03981748996831	0.889457802717643	1.13778130966236	1.01387689268778	1.34254590275802	1.29743519972147	1.29997313866418	1.04282028884588	1.14374146800443	0.996621769405444	1.35826479194521	0.919495316423343	1.48411727503115	1.14189035421243	1.45450000897043	-1.6497820814409	1.64135849038908	1.31448602934831	1.35541263525114	0.5756736763348	1.39359985157847	1.52643234447431	0.935314957480428
COAD	 HOTAIRM1	ot	ENST00000425358.2	0.162965729744666	0	0.35591525392292	3.5309741162605	0.953724023855924	1.6571013511482	2.42632197541054	1.09465552067726	-2.15030106030085	1.03773547568631	1.67512930322034	2.07904414086281	-0.965634054878596	2.24350937103709	-0.990185675317947	1.61397983948299	2.95372168138342	1.48193675536498	2.35680816122724	2.34970178276249	-1.7569143761405	1.51151475390641	-0.992176054766142	1.06017783528755	1.12185395740065	2.77630806490794	2.04056789039439	1.46395452135098	-2.81621641913853	1.82298909491391	-0.874583582812303	-1.48158054691097	1.6032860038666	1.86176283342469	0.91064721464962	1.26630861962434	-1.52729641700875	1.15405884491553	1.09194949124419	1.12499725427701	0.958717208444881	-1.59808533444302	1.43218537218396	1.59846354000117	-0.831507652772415	1.37144045976677	0.768568937230986	-2.92133893107084	0.663368102882834	-1.27864771035578	-2.47423070850059	-2.52540207180795	-1.03306424897184
LUAD	 HOTTIP	o	ENST00000472494.1	0.00136969482433704	0	0.0145900111687901	1.06840439003513	-1.43313336642956	0.738927378452661	-1.41743837148896	0.929921125204	0.850220226561835	-2.05206614782088	1.12069713880715	0.846873242461773	0.957878206817402	-1.69086824611304	0.769959134889226	1.67367256936852	1.53903368972623	0.661132990046802	-1.61836520637766	0.684232797298069	-1.17860417977732	1.66426247653578	0.716942343749921	1.27957467462408	1.29965915532591	1.19838303721043	1.3528776781454	1.12416819458633	1.10689563379678	1.32961412110049	1.24441141278896	0.910115704950681	0.799000998476834	-1.122911511749	0.832257303739672	0.951762714783275	0.941426769602356	0.868343298114704	1.24827876274409	1.41474633731651	1.2323151536529	0.777897929768937	0.53644395721288	0.769098243047562	1.81226367094825	1.81987044824114	1.86632609483054	1.80835948503087	2.3067951373431	1.62237163427687	1.49200906060687	2.48551697145474	2.42344147206579
STAD	 HOXA-AS2	o	ENST00000593438.1	0.196789090926488	0.0878239228047372	0.262952057178599	1.04248918772165	1.69829328771046	0.518397632780032	-0.920617549773584	-1.13171487317807	-1.26217115020425	-1.2608124048279	-1.27207883441174	0.63342913451163	-1.44279435150589	-2.19314061184939	-1.46549847391854	0.625741622090222	-1.64139880914168	-1.90107558054836	-0.947414982137709	-1.86318532473838	-1.33361523196337	-0.936379424820573	-1.2911442682504	-2.16639337904	-1.64085829347835	-0.837361907526001	1.1308529972982	-1.58547112457446	-1.33032394227936	-1.61998296860557	-1.08819266147488	-1.12113030346273	-1.06853877514259	-1.1269670396667	-1.62095487509974	-0.71306248370836	-1.0897986447744	-0.712858591877373	-1.24206580695348	-1.99705188553267	-1.57063593617086	1.4304151605131	-1.1319303451864	-0.724938796487942	-1.10454747711748	-0.849457708432349	-1.4037021845047	0.894300993652482	-2.25997092814681	-0.642845137031467	-1.75910806567035	-1.06343917056423	-2.08336789720908
COAD	 HULC	o	ENST00000503668.1	3.98480995771923	0.0432308857596765	16.4538481576461	-1.90823358213942	0.577848385970542	-1.44070550459624	-2.17148986073943	-2.07859369767715	0.631252291712321	-1.09555913900128	-1.44787458497265	-1.60270352052379	0.751976661241327	-2.43549423946335	0.993493133359984	-0.818297308932985	-2.08195168311338	-1.54646764557768	-2.31653121240098	-1.4082721370122	1.39065216524171	-1.40607373361698	1.32567972849143	-0.940220631375212	-1.09296697720071	-1.75757476712042	-1.89355506151357	0.993424292610099	2.09341312945548	-2.90973555716183	1.14020760574332	1.40043336689563	0.858960811693356	1.18234907336242	0.991813013047291	-1.37810397948138	1.58156812020201	-1.41657235352101	-2.39586065145493	1.29979575039735	-1.06597957510689	1.40131229451339	-1.07925794875536	1.18110534209798	0.85236350101499	0.890378470373768	1.08063688664536	2.311901868772	1.02597147474754	1.35136251822071	2.55728631942656	2.58148896050404	1.18208047952996
BRCA	 KIAA0125	o	ENST00000628233.2	0.21869562296234	0	0.748586402030977	0.635946676923675	0.883332758293258	-1.15024895665745	2.7425060768032	-1.51858025221522	1.07499861980356	-0.96674175435705	-1.07675460437251	-0.451339281967834	-0.741162370361317	0.900008653926729	-0.734415200657927	1.42930067785261	0.945963390165901	-1.64789543539031	3.18265204865271	-0.7377752696285	-1.10804268515653	0.837536905234561	-0.82659431963467	-1.51048925658385	-0.88046267872837	3.40857299091598	-1.12441894671798	0.818564289317772	0.945819123790685	1.35992090232182	-1.15456606680763	-0.866702829834084	-1.00989412532013	0.928069213279475	-1.41369508644756	-1.06068413522667	-1.97377075373452	1.00561535163227	-1.1602584962335	2.0715029083161	0.786618045047397	-1.6545945518976	2.26438713819244	2.29749657431339	2.46551606602444	1.23143757307743	2.37410306065889	-1.14162689498695	-2.39045916591479	1.37119396895804	-2.04396561356463	1.88226027982526	-0.952108380968263
COAD	 LINC-PINT	t	ENST00000431189.1	0.0902735932652505	0	0.253748713880709	1.46721642662923	1.52514935917224	1.20428925069018	1.12913757208355	0.910973315397304	0.901104426782488	-0.998708363243091	1.21237176894428	-1.3507241231692	1.07994523002802	1.42211793510659	-0.821934299838103	0.569709101415493	0.815922294441138	0.982476591457681	0.8962505162183	-1.08475802051657	0.703920704866587	1.21080473827234	0.773913974149651	-0.994358795740791	1.43674998843864	0.798511650453421	1.33200983676303	-1.15451463654208	-1.76908205832156	0.853079714967169	-1.31375957903031	-1.02853706138391	0.613414225277051	-1.31781791288593	-1.04440720082002	-1.11508435659559	-1.35121169781442	0.643741792433785	-0.921586956663223	-1.09601908202167	-1.78252506063182	-1.61100258697108	-1.97955879839736	-1.86807608705223	-1.42038569019612	-1.55695814192874	-1.40032929552859	-2.34886547245585	-1.14896197118698	-1.38029946331533	-2.05376596569289	-1.85471879958957	-0.90221532876406
BRCA	 LINC-ROR	o	ENST00000553704.2	0.00445293177706103	0.00189554173887926	0.00999549704902559	0.876646821740894	2.09808972808502	-0.908671371532249	-1.94872292405576	-0.731229477827398	1.40406869027572	1.9406083239765	1.73668850641492	-0.712344627671918	-1.22899987090562	1.20389967107966	-1.38929430027249	2.27046586511116	2.87814740753037	-2.35676745943181	-1.96965498193285	-0.757627673900918	1.70399952055846	-0.950716432871041	-1.01513197078025	-1.08306850757049	1.71830993450887	-1.26185332958263	1.20117714798352	2.14098135620029	1.91218760559135	1.07087884691879	2.27183696379136	0.906765024631782	1.26325190913574	1.81158411028683	-1.22765649377272	1.60264121356083	0.756529906204374	-1.71295711720482	1.20261419549299	-1.39120039912247	-0.913128882543833	-2.04683316403269	-1.64031187958951	-1.8111859135033	-1.79011188017192	-1.05621286692175	-1.46207165308699	-1.64318803013851	0.814666074735498	-1.5443229066851	-2.05021622751553	-1.71336470149114	-2.06228286826887
BRCA	 LINC00152	o	ENST00000414584.1	1.1349591077929	0	2.32346655961222	1.52414674319439	1.70608882750657	1.04823628638178	1.98683155022517	-1.12453666450482	2.54109016563275	2.13645543009219	1.22666658175813	-0.903837722256105	-1.11683117236137	1.79020740675313	1.4271687179004	2.20498696093879	2.34216708052719	-1.56230484353645	2.21280565163321	0.821845346032945	0.932675133078131	1.132679577877	1.16284997930774	-1.27670615541316	2.02883673876382	2.27497532550856	-1.0302219259057	2.00877725983157	1.40557160902384	1.38615354755914	1.11339451070533	0.878583731622241	-1.13213540086485	1.60243141424303	-0.81201340676433	1.1162644881947	-1.69871982043671	1.69548320431174	-0.719170152975507	1.36790231276814	1.87816643691529	-0.94309903694146	1.44343088947182	1.80331045034432	2.35570020380959	1.39214887662127	1.82420532422934	2.04798661924135	-1.19225055411405	2.68643805127885	-1.37972166316437	1.7978932502174	3.26949111559314
STAD	 LINC00261	t	ENST00000564492.1	0.576489819081576	0	2.26633714679996	-2.15807901978236	-2.17961356222696	-1.67561367085293	-1.06316542473362	-1.34486764962544	-0.754406866208188	1.59013133600817	-1.31451795775658	0.918924678597441	-1.71104010959953	-1.79655797895632	-0.99196079093483	1.15816193001788	1.51748693608826	1.18260944506613	-0.922355189075257	0.797994471425516	0.776394915773804	0.931197533365706	-1.50386112731775	-1.59632942238985	0.7649132052126	0.649610563079373	-1.75769770429741	-1.10269899827697	0.932682220896414	1.00453978205541	-0.955973563914641	-1.5224715381876	-1.79322841287787	-1.68166609785709	-1.85330615071943	-1.20033422495765	1.35737919731081	1.98036448869618	0.969607769173216	-2.33456174964024	1.20376283310806	-1.0141598024758	-1.4231499718902	-1.19839407051774	-1.20397800585	-1.25219837087298	-2.58885053211726	1.15931677732661	2.44841968801699	-2.72719096641644	2.14538470003007	1.39031727993968	2.15424080008871
GBM	 LINC00467	t	ENST00000423222.5	0.550363142813856	0.458122479636049	0.389589657975167	2.57421154415063	0.705027680430587	1.57821459681398	-1.27296661181784	-0.572409193356713	-1.59820092525657	-0.504508700435061	1.16598289482444	1.18313575111917	0.564158839275973	-0.662480728610654	0.672523669937137	0.548955498536022	0.894318456170383	1.46300605336493	-0.851205800492453	-0.710981484875517	1.87893542556525	-0.78890933133272	1.4682116327914	1.37962837191121	1.37418132214116	0.644528667256792	-0.732109012531593	0.407429841325314	-1.41397791971797	2.2812582704412	-1.56444447431799	-0.801031325925377	-0.593020739547333	-0.670094902120965	0.866154556682419	-1.07987166089579	-0.969833480895959	1.55212568494929	-1.23687124632941	-1.47639430284711	-2.47774725676345	-1.42033484380918	-1.13599073832335	-1.85343581581753	0.981932853563475	-1.61700838915746	1.00252474762697	-1.53656443691733	0.906707531104218	1.34961249742483	-2.16394280210925	-0.89037870067132	-2.67861150517734
SKCM	 LINC00511	o	ENST00000457958.6	1.07364454625267	0.612398005199307	1.67255811844894	-1.94306285216268	-0.909486007609636	-2.3553519341553	-1.2509891789435	-1.81089085416468	-1.15536927175333	-0.58894388695148	-1.25405364674923	2.24881822541087	0.992275799092992	1.07146616458839	-1.1854234485454	-0.676334802065827	1.14857377120846	-1.33514784538864	-1.40911681454282	-0.846842340687766	-1.5864147234344	1.08292743268252	-1.07327206324595	1.8604804929436	1.4792037627805	1.43980230064615	1.30629869805969	-0.805342787371887	-0.647125464309669	-0.931300389006698	-0.973876527150636	1.57638513239307	-0.79341060022126	0.970598561630409	-1.0676038009999	1.30516351931371	0.709344158182055	-1.61482720852674	-0.939798096790302	0.868762743093906	1.45981830646571	-0.899504568209217	-1.56292028347733	0.954657013200953	-2.09327970083197	-0.666636850515796	-0.961968490795699	-2.01227851456799	-1.27960970562056	0.74467877163143	-1.44246056268084	-1.27993699074808	-1.38877052063577
BRCA	 LINC00520	o	ENST00000554196.1	0.00323993021310933	0	0.0184824405582788	2.21809314515247	1.85809409286068	1.58666809333381	1.28780794428275	1.04748224555991	1.74197190070984	1.95596985201102	1.06383895553749	0.697378642056978	-0.602873692724288	1.64963020136926	0.978009417247553	2.01120009182661	2.28390678871873	-1.16451316052228	1.84069479323722	1.14479270978137	1.19900728887969	1.25895221513002	0.776121942077711	-1.23645397265006	2.3008374071534	2.01560163222026	0.803779549731763	2.01568459994348	1.19165375357081	1.68254843313157	1.14763052685966	-0.93537963767189	-0.998587630009429	1.85918103146357	-0.782455555847374	1.30854362894432	-1.5247370205214	1.62986505459353	-1.08360352996068	1.09616217789674	1.99258922602321	-1.23919811110503	1.00749135439092	0.749240415359047	1.64814806411317	1.27472349233279	1.87378611303222	1.13472549548411	-1.62750371150296	1.99139902912241	-1.70080248596374	0.821381235713117	2.08311866142998
PRAD	 LINC00963	o	ENST00000444184.5	2.8683474598847	2.62100221136626	1.34474373837491	-1.41410326954569	-1.90215520549698	0.577831280755426	1.91154486719327	1.52541829963293	1.20579517132854	0.882789671762588	-0.742738616490014	2.61055673064073	-1.13089668203917	-2.36452465009691	-1.54996734481575	0.769515608158214	1.37591841487826	1.1869621671729	-1.52840254914234	1.13458676982444	0.887075308457181	-1.35190291438911	-0.924147949855709	0.649396304742685	-0.893009381336705	0.664006551415824	-1.42773986869919	1.41031525847957	1.33236287226859	0.748397112478558	0.953785572345626	-2.18245740079754	-1.79675423009523	-2.47321993273024	0.772185319125752	1.04534900063632	-1.42016568043912	-0.629068155038521	-0.947988424693433	-1.7678250704559	-1.95451951253238	-1.22339037362829	-1.51374634631871	-1.71974845636844	-1.33278091228922	-0.957553602583172	-1.45504260217387	-1.22675758725831	-1.80328732337306	-1.87591034217131	-1.19831780707341	-1.6437190545367	-2.27321125333899
LIHC	 LINC00974	o	ENST00000456403.1	0.00227464036791718	0	0.0392217934857698	0.654329932170831	-1.17153660400321	0.790461872226885	0.91967337295819	1.19832046796237	0.752224381919539	0.637551291983092	1.23874777924267	0.543723694652484	-0.903828748909802	-0.743170109369311	-0.886844674080157	0.704594963699894	0.518289351145929	0.958234362429009	-1.39902362404309	0.514034421090282	0.790616904242924	1.70331622603996	1.45173160499584	1.43558002595928	0.537549624105333	0.707740790889153	1.1335998337531	1.1661165430174	1.43342581719714	1.16521741136106	1.37064435588603	1.11051984958612	0.967372803252766	0.881360653730335	0.894292107017674	0.750561586509465	1.06303948683144	1.08291312938227	1.26133654500201	1.34208064878697	1.09606470767242	1.56641312831355	1.16901215162723	1.89102516795862	1.51518497058189	1.72172094439733	0.528302189640772	1.30696878173211	1.09627173047348	1.80527590696399	1.4772140086711	1.57125793573561	1.88347951481299
STAD	 LINC00982	t	ENST00000321336.1	0.0385884227824716	0	0.116286886964369	3.53551196141008	2.40349640671306	2.30443873066257	2.22296403595704	1.69465229135918	1.59368930616573	0.766804728155398	1.75937050337932	0.570905334565387	1.50072612351234	1.81778675055358	1.50243964464272	0.899889985671474	0.909293052071615	1.80089542525722	1.15838140566628	0.8768994885795	-0.810022374149757	-0.90319419626701	1.60785413175837	2.3080090882103	2.80463060617342	1.21290421061475	1.68949757020336	0.968231538933455	1.41648065300352	0.882828723125322	-0.652009082863035	1.25815880122323	1.79941744941054	1.70166794330087	1.28040053184273	-1.1365895079433	-0.815778645037916	-1.45060079956893	1.31667791428242	1.31787546673658	-0.945351763111461	-0.818507288647746	1.00925244627491	1.04981543211282	-1.00351471758361	-0.627514921567345	2.22476121449625	-1.88673013426186	-1.39199592568323	2.25811408701442	-1.65917423234437	-0.662305558998731	0.967441525964495
COAD	 LINC01021	t	ENST00000512067.5	0.0207895431353873	0	0.0959788705351572	-2.19881891736729	-0.78422093815943	-1.0303181952162	1.00752589404762	-1.15986899027144	1.38433267600739	1.19969268358419	-0.988218560210965	2.04271780678907	2.16218307063159	1.21944706160661	1.87012221428643	-0.733346963460068	-1.62497916114171	0.89227305160644	-1.26450006921826	-1.49223688230962	1.50325173728936	1.09990825629942	1.19562292174461	-0.824254346912683	1.25154509965644	-1.7224228945743	-1.35241901444588	-0.855445126361506	2.60364068973992	-1.05266982051578	1.53143150357959	1.88574591948484	1.32170868586649	1.4538484578597	-1.32450741631792	0.801896303489789	1.42658723467068	1.68788458312507	-1.42364850421475	1.28409382171424	1.32809644872284	2.10459083117013	1.21512817354226	1.77507340089588	1.45521113624611	1.34697380551506	1.60325682067939	2.78674970433309	1.11107251273644	-1.36945772920322	2.69161194381369	2.22137450198304	2.15103071896659
LUAD	 LINC01024	o	ENST00000518790.1	0.322138048472704	0	1.2816387122016	1.1332112472861	-0.712671516856198	2.14473345602358	1.68724466633685	1.3843141923417	1.47907425321067	1.07437375424613	1.3624694588221	1.52030189394891	0.973917349635926	-0.796517147934882	1.30930058275038	1.37324596935438	-2.34216905225867	1.55871421901162	1.37542929217722	1.41107259087303	1.48140586343626	-1.44567697322588	0.651328227738857	0.862803231874048	1.04778600801421	1.59995734850062	-0.941582455180618	-0.931358361392179	-1.81389107588092	1.1183116845955	-0.922570325636969	-0.981409154847425	1.4098680640029	1.38658399298304	1.64828725833499	-1.12913403054987	1.38766033876263	1.15962852038821	-1.0723835745725	1.07164886145286	-1.6737621750644	1.1505426624976	-1.18839399063173	1.57894337836562	-0.75302269334331	-1.74285311187719	-1.96788363172054	-1.33456512896239	-2.11155203172159	-1.36252807194949	-1.52765456206003	-2.64626021424489	-2.72763724386203
